id1,id2,pair_id,true_class,predicted_class,score_S,correct_prediction
CHEBI_186405,CHEBI_3570,CHEBI_186405_CHEBI_3570,stereo_resolution,stereo_resolution,100.0,1
CHEBI_75848,CHEBI_75583,CHEBI_75583_CHEBI_75848,stereo_resolution,stereo_resolution,100.0,1
CHEBI_138244,CHEBI_138246,CHEBI_138244_CHEBI_138246,stereo_resolution,stereo_resolution,100.0,1
CHEBI_38562,CHEBI_5136,CHEBI_38562_CHEBI_5136,stereo_resolution,stereo_resolution,100.0,1
CHEBI_51032,CHEBI_51036,CHEBI_51032_CHEBI_51036,stereo_resolution,stereo_resolution,100.0,1
CHEBI_94331,CHEBI_9927,CHEBI_94331_CHEBI_9927,stereo_resolution,stereo_resolution,93.0,1
CHEBI_91775,CHEBI_156577,CHEBI_156577_CHEBI_91775,stereo_resolution,stereo_resolution,100.0,1
CHEBI_188923,CHEBI_26773,CHEBI_188923_CHEBI_26773,stereo_resolution,stereo_resolution,100.0,1
CHEBI_157535,CHEBI_157216,CHEBI_157216_CHEBI_157535,stereo_resolution,stereo_resolution,75.0,1
CHEBI_241349,CHEBI_45240,CHEBI_241349_CHEBI_45240,stereo_resolution,stereo_resolution,100.0,1
CHEBI_167473,CHEBI_155877,CHEBI_155877_CHEBI_167473,stereo_resolution,stereo_resolution,100.0,1
CHEBI_181569,CHEBI_70243,CHEBI_181569_CHEBI_70243,stereo_resolution,stereo_resolution,100.0,1
CHEBI_181540,CHEBI_70076,CHEBI_181540_CHEBI_70076,stereo_resolution,stereo_resolution,100.0,1
CHEBI_197058,CHEBI_73236,CHEBI_197058_CHEBI_73236,stereo_resolution,stereo_resolution,100.0,1
CHEBI_148124,CHEBI_156939,CHEBI_148124_CHEBI_156939,stereo_resolution,stereo_resolution,75.0,1
CHEBI_228968,CHEBI_229742,CHEBI_228968_CHEBI_229742,stereo_resolution,stereo_resolution,86.0,1
CHEBI_186871,CHEBI_172127,CHEBI_172127_CHEBI_186871,stereo_resolution,stereo_resolution,100.0,1
CHEBI_142499,CHEBI_171919,CHEBI_142499_CHEBI_171919,stereo_resolution,stereo_resolution,100.0,1
CHEBI_8499,CHEBI_8736,CHEBI_8499_CHEBI_8736,stereo_resolution,stereo_resolution,100.0,1
CHEBI_83079,CHEBI_83081,CHEBI_83079_CHEBI_83081,stereo_resolution,stereo_resolution,100.0,1
CHEBI_68933,CHEBI_76574,CHEBI_68933_CHEBI_76574,stereo_resolution,stereo_resolution,100.0,1
CHEBI_152811,CHEBI_146570,CHEBI_146570_CHEBI_152811,stereo_resolution,stereo_resolution,100.0,1
CHEBI_141842,CHEBI_62311,CHEBI_141842_CHEBI_62311,stereo_resolution,stereo_resolution,100.0,1
CHEBI_183869,CHEBI_1230,CHEBI_1230_CHEBI_183869,stereo_resolution,stereo_resolution,100.0,1
CHEBI_149398,CHEBI_150560,CHEBI_149398_CHEBI_150560,stereo_resolution,stereo_resolution,100.0,1
CHEBI_77498,CHEBI_77501,CHEBI_77498_CHEBI_77501,stereo_resolution,stereo_resolution,100.0,1
CHEBI_167204,CHEBI_167205,CHEBI_167204_CHEBI_167205,stereo_resolution,stereo_resolution,100.0,1
CHEBI_4042,CHEBI_39337,CHEBI_39337_CHEBI_4042,stereo_resolution,stereo_resolution,100.0,1
CHEBI_201505,CHEBI_94346,CHEBI_201505_CHEBI_94346,stereo_resolution,stereo_resolution,100.0,1
CHEBI_184529,CHEBI_167981,CHEBI_167981_CHEBI_184529,stereo_resolution,stereo_resolution,100.0,1
CHEBI_145884,CHEBI_148448,CHEBI_145884_CHEBI_148448,stereo_resolution,stereo_resolution,75.0,1
CHEBI_76917,CHEBI_76918,CHEBI_76917_CHEBI_76918,stereo_resolution,stereo_resolution,100.0,1
CHEBI_216935,CHEBI_59895,CHEBI_216935_CHEBI_59895,stereo_resolution,stereo_resolution,91.0,1
CHEBI_90393,CHEBI_90391,CHEBI_90391_CHEBI_90393,stereo_resolution,stereo_resolution,75.0,1
CHEBI_58481,CHEBI_57581,CHEBI_57581_CHEBI_58481,stereo_resolution,stereo_resolution,100.0,1
CHEBI_91571,CHEBI_94487,CHEBI_91571_CHEBI_94487,stereo_resolution,stereo_resolution,100.0,1
CHEBI_47764,CHEBI_39934,CHEBI_39934_CHEBI_47764,stereo_resolution,stereo_resolution,100.0,1
CHEBI_151073,CHEBI_148160,CHEBI_148160_CHEBI_151073,stereo_resolution,stereo_resolution,79.0,1
CHEBI_231935,CHEBI_57685,CHEBI_231935_CHEBI_57685,stereo_resolution,stereo_resolution,100.0,1
CHEBI_217506,CHEBI_218696,CHEBI_217506_CHEBI_218696,stereo_resolution,stereo_resolution,100.0,1
CHEBI_140319,CHEBI_140320,CHEBI_140319_CHEBI_140320,stereo_resolution,stereo_resolution,100.0,1
CHEBI_111514,CHEBI_153065,CHEBI_111514_CHEBI_153065,stereo_resolution,stereo_resolution,100.0,1
CHEBI_32922,CHEBI_35440,CHEBI_32922_CHEBI_35440,enantiomer,stereo_resolution,79.0,0
CHEBI_229940,CHEBI_43832,CHEBI_229940_CHEBI_43832,stereo_resolution,stereo_resolution,100.0,1
CHEBI_136570,CHEBI_64241,CHEBI_136570_CHEBI_64241,stereo_resolution,stereo_resolution,91.0,1
CHEBI_175871,CHEBI_147204,CHEBI_147204_CHEBI_175871,stereo_resolution,stereo_resolution,100.0,1
CHEBI_153012,CHEBI_151832,CHEBI_151832_CHEBI_153012,stereo_resolution,stereo_resolution,100.0,1
CHEBI_70162,CHEBI_67321,CHEBI_67321_CHEBI_70162,stereo_resolution,stereo_resolution,100.0,1
CHEBI_151357,CHEBI_156931,CHEBI_151357_CHEBI_156931,stereo_resolution,stereo_resolution,75.0,1
CHEBI_74947,CHEBI_61917,CHEBI_61917_CHEBI_74947,stereo_resolution,stereo_resolution,100.0,1
CHEBI_124105,CHEBI_124753,CHEBI_124105_CHEBI_124753,diastereomer,stereo_resolution,79.0,0
CHEBI_231594,CHEBI_50900,CHEBI_231594_CHEBI_50900,stereo_resolution,stereo_resolution,100.0,1
CHEBI_61581,CHEBI_62158,CHEBI_61581_CHEBI_62158,stereo_resolution,stereo_resolution,76.0,1
CHEBI_177077,CHEBI_140526,CHEBI_140526_CHEBI_177077,stereo_resolution,stereo_resolution,100.0,1
CHEBI_181158,CHEBI_125442,CHEBI_125442_CHEBI_181158,stereo_resolution,stereo_resolution,100.0,1
CHEBI_15420,CHEBI_10782,CHEBI_10782_CHEBI_15420,stereo_resolution,stereo_resolution,100.0,1
CHEBI_152434,CHEBI_152537,CHEBI_152434_CHEBI_152537,stereo_resolution,stereo_resolution,100.0,1
CHEBI_176205,CHEBI_80389,CHEBI_176205_CHEBI_80389,stereo_resolution,stereo_resolution,100.0,1
CHEBI_147155,CHEBI_62948,CHEBI_147155_CHEBI_62948,stereo_resolution,stereo_resolution,100.0,1
CHEBI_8811,CHEBI_39280,CHEBI_39280_CHEBI_8811,stereo_resolution,stereo_resolution,100.0,1
CHEBI_49010,CHEBI_49011,CHEBI_49010_CHEBI_49011,stereo_resolution,stereo_resolution,100.0,1
CHEBI_143528,CHEBI_47015,CHEBI_143528_CHEBI_47015,stereo_resolution,stereo_resolution,100.0,1
CHEBI_681848,CHEBI_59842,CHEBI_59842_CHEBI_681848,stereo_resolution,stereo_resolution,100.0,1
CHEBI_91576,CHEBI_91733,CHEBI_91576_CHEBI_91733,stereo_resolution,stereo_resolution,100.0,1
CHEBI_95129,CHEBI_3720,CHEBI_3720_CHEBI_95129,stereo_resolution,stereo_resolution,100.0,1
CHEBI_156274,CHEBI_17057,CHEBI_156274_CHEBI_17057,stereo_resolution,stereo_resolution,76.0,1
CHEBI_84056,CHEBI_167745,CHEBI_167745_CHEBI_84056,stereo_resolution,stereo_resolution,100.0,1
CHEBI_175876,CHEBI_61762,CHEBI_175876_CHEBI_61762,stereo_resolution,stereo_resolution,100.0,1
CHEBI_75609,CHEBI_75580,CHEBI_75580_CHEBI_75609,stereo_resolution,stereo_resolution,100.0,1
CHEBI_83291,CHEBI_83294,CHEBI_83291_CHEBI_83294,stereo_resolution,stereo_resolution,100.0,1
CHEBI_82792,CHEBI_82793,CHEBI_82792_CHEBI_82793,stereo_resolution,stereo_resolution,100.0,1
CHEBI_91951,CHEBI_94338,CHEBI_91951_CHEBI_94338,stereo_resolution,stereo_resolution,100.0,1
CHEBI_95659,CHEBI_96178,CHEBI_95659_CHEBI_96178,diastereomer,stereo_resolution,79.0,0
CHEBI_148545,CHEBI_156696,CHEBI_148545_CHEBI_156696,stereo_resolution,stereo_resolution,100.0,1
CHEBI_150842,CHEBI_154746,CHEBI_150842_CHEBI_154746,stereo_resolution,stereo_resolution,100.0,1
CHEBI_28980,CHEBI_26797,CHEBI_26797_CHEBI_28980,stereo_resolution,stereo_resolution,100.0,1
CHEBI_48565,CHEBI_48562,CHEBI_48562_CHEBI_48565,stereo_resolution,stereo_resolution,100.0,1
CHEBI_68933,CHEBI_76588,CHEBI_68933_CHEBI_76588,stereo_resolution,stereo_resolution,100.0,1
CHEBI_183479,CHEBI_182521,CHEBI_182521_CHEBI_183479,stereo_resolution,stereo_resolution,100.0,1
CHEBI_221267,CHEBI_220012,CHEBI_220012_CHEBI_221267,diastereomer,stereo_resolution,97.0,0
CHEBI_155318,CHEBI_146939,CHEBI_146939_CHEBI_155318,stereo_resolution,stereo_resolution,100.0,1
CHEBI_75406,CHEBI_75920,CHEBI_75406_CHEBI_75920,stereo_resolution,stereo_resolution,100.0,1
CHEBI_85269,CHEBI_85272,CHEBI_85269_CHEBI_85272,stereo_resolution,stereo_resolution,100.0,1
CHEBI_140671,CHEBI_17772,CHEBI_140671_CHEBI_17772,stereo_resolution,stereo_resolution,100.0,1
CHEBI_219255,CHEBI_209198,CHEBI_209198_CHEBI_219255,diastereomer,stereo_resolution,100.0,0
CHEBI_90075,CHEBI_90098,CHEBI_90075_CHEBI_90098,stereo_resolution,stereo_resolution,100.0,1
CHEBI_183717,CHEBI_207954,CHEBI_183717_CHEBI_207954,stereo_resolution,stereo_resolution,100.0,1
CHEBI_141357,CHEBI_141358,CHEBI_141357_CHEBI_141358,stereo_resolution,stereo_resolution,100.0,1
CHEBI_166668,CHEBI_211601,CHEBI_166668_CHEBI_211601,stereo_resolution,stereo_resolution,100.0,1
CHEBI_232334,CHEBI_146204,CHEBI_146204_CHEBI_232334,stereo_resolution,stereo_resolution,100.0,1
CHEBI_60841,CHEBI_60840,CHEBI_60840_CHEBI_60841,stereo_resolution,stereo_resolution,86.0,1
CHEBI_191735,CHEBI_138037,CHEBI_138037_CHEBI_191735,stereo_resolution,stereo_resolution,100.0,1
CHEBI_194552,CHEBI_141410,CHEBI_141410_CHEBI_194552,stereo_resolution,stereo_resolution,100.0,1
CHEBI_197122,CHEBI_184112,CHEBI_184112_CHEBI_197122,stereo_resolution,stereo_resolution,100.0,1
CHEBI_37475,CHEBI_37473,CHEBI_37473_CHEBI_37475,stereo_resolution,stereo_resolution,100.0,1
CHEBI_183341,CHEBI_27725,CHEBI_183341_CHEBI_27725,stereo_resolution,stereo_resolution,100.0,1
CHEBI_50168,CHEBI_50171,CHEBI_50168_CHEBI_50171,stereo_resolution,stereo_resolution,100.0,1
CHEBI_83829,CHEBI_83831,CHEBI_83829_CHEBI_83831,stereo_resolution,stereo_resolution,100.0,1
CHEBI_176817,CHEBI_197674,CHEBI_176817_CHEBI_197674,stereo_resolution,stereo_resolution,100.0,1
CHEBI_32315,CHEBI_53762,CHEBI_32315_CHEBI_53762,stereo_resolution,stereo_resolution,100.0,1
CHEBI_71335,CHEBI_72646,CHEBI_71335_CHEBI_72646,stereo_resolution,stereo_resolution,100.0,1
CHEBI_183633,CHEBI_186254,CHEBI_183633_CHEBI_186254,stereo_resolution,stereo_resolution,100.0,1
CHEBI_47933,CHEBI_47934,CHEBI_47933_CHEBI_47934,stereo_resolution,stereo_resolution,100.0,1
CHEBI_137937,CHEBI_137938,CHEBI_137937_CHEBI_137938,stereo_resolution,stereo_resolution,100.0,1
CHEBI_154888,CHEBI_155527,CHEBI_154888_CHEBI_155527,stereo_resolution,stereo_resolution,100.0,1
CHEBI_129798,CHEBI_129545,CHEBI_129545_CHEBI_129798,diastereomer,stereo_resolution,88.0,0
CHEBI_156591,CHEBI_155621,CHEBI_155621_CHEBI_156591,stereo_resolution,stereo_resolution,76.0,1
CHEBI_146857,CHEBI_154979,CHEBI_146857_CHEBI_154979,stereo_resolution,stereo_resolution,75.0,1
CHEBI_155089,CHEBI_3524,CHEBI_155089_CHEBI_3524,stereo_resolution,stereo_resolution,100.0,1
CHEBI_197143,CHEBI_186070,CHEBI_186070_CHEBI_197143,stereo_resolution,stereo_resolution,75.0,1
CHEBI_24996,CHEBI_16651,CHEBI_16651_CHEBI_24996,stereo_resolution,stereo_resolution,100.0,1
CHEBI_152858,CHEBI_153554,CHEBI_152858_CHEBI_153554,stereo_resolution,stereo_resolution,100.0,1
CHEBI_176235,CHEBI_190973,CHEBI_176235_CHEBI_190973,stereo_resolution,stereo_resolution,100.0,1
CHEBI_71994,CHEBI_152112,CHEBI_152112_CHEBI_71994,stereo_resolution,stereo_resolution,75.0,1
CHEBI_142228,CHEBI_141995,CHEBI_141995_CHEBI_142228,stereo_resolution,stereo_resolution,100.0,1
CHEBI_3084,CHEBI_59261,CHEBI_3084_CHEBI_59261,stereo_resolution,stereo_resolution,100.0,1
CHEBI_3619,CHEBI_59467,CHEBI_3619_CHEBI_59467,stereo_resolution,stereo_resolution,100.0,1
CHEBI_181105,CHEBI_215148,CHEBI_181105_CHEBI_215148,stereo_resolution,stereo_resolution,100.0,1
CHEBI_191373,CHEBI_191375,CHEBI_191373_CHEBI_191375,stereo_resolution,stereo_resolution,100.0,1
CHEBI_153787,CHEBI_153345,CHEBI_153345_CHEBI_153787,stereo_resolution,stereo_resolution,75.0,1
CHEBI_63153,CHEBI_41112,CHEBI_41112_CHEBI_63153,stereo_resolution,stereo_resolution,79.0,1
CHEBI_64026,CHEBI_150588,CHEBI_150588_CHEBI_64026,stereo_resolution,stereo_resolution,79.0,1
CHEBI_6121,CHEBI_580604,CHEBI_580604_CHEBI_6121,stereo_resolution,stereo_resolution,100.0,1
CHEBI_53770,CHEBI_53771,CHEBI_53770_CHEBI_53771,stereo_resolution,stereo_resolution,100.0,1
CHEBI_152469,CHEBI_152306,CHEBI_152306_CHEBI_152469,stereo_resolution,stereo_resolution,76.0,1
CHEBI_200235,CHEBI_203032,CHEBI_200235_CHEBI_203032,stereo_resolution,stereo_resolution,100.0,1
CHEBI_64028,CHEBI_64029,CHEBI_64028_CHEBI_64029,stereo_resolution,stereo_resolution,100.0,1
CHEBI_228212,CHEBI_228220,CHEBI_228212_CHEBI_228220,stereo_resolution,stereo_resolution,100.0,1
CHEBI_142880,CHEBI_71335,CHEBI_142880_CHEBI_71335,stereo_resolution,stereo_resolution,100.0,1
CHEBI_83174,CHEBI_83178,CHEBI_83174_CHEBI_83178,stereo_resolution,stereo_resolution,100.0,1
CHEBI_177443,CHEBI_73964,CHEBI_177443_CHEBI_73964,stereo_resolution,stereo_resolution,100.0,1
CHEBI_95912,CHEBI_95552,CHEBI_95552_CHEBI_95912,diastereomer,stereo_resolution,80.0,0
CHEBI_22934,CHEBI_20661,CHEBI_20661_CHEBI_22934,stereo_resolution,stereo_resolution,100.0,1
CHEBI_37098,CHEBI_37099,CHEBI_37098_CHEBI_37099,stereo_resolution,stereo_resolution,100.0,1
CHEBI_150173,CHEBI_152542,CHEBI_150173_CHEBI_152542,stereo_resolution,stereo_resolution,81.0,1
CHEBI_184750,CHEBI_191224,CHEBI_184750_CHEBI_191224,stereo_resolution,stereo_resolution,100.0,1
CHEBI_191569,CHEBI_66606,CHEBI_191569_CHEBI_66606,stereo_resolution,stereo_resolution,100.0,1
CHEBI_166670,CHEBI_228351,CHEBI_166670_CHEBI_228351,stereo_resolution,stereo_resolution,100.0,1
CHEBI_39118,CHEBI_39119,CHEBI_39118_CHEBI_39119,stereo_resolution,stereo_resolution,100.0,1
CHEBI_49140,CHEBI_49146,CHEBI_49140_CHEBI_49146,stereo_resolution,stereo_resolution,100.0,1
CHEBI_93820,CHEBI_125665,CHEBI_125665_CHEBI_93820,stereo_resolution,stereo_resolution,100.0,1
CHEBI_201608,CHEBI_205273,CHEBI_201608_CHEBI_205273,stereo_resolution,stereo_resolution,100.0,1
CHEBI_176169,CHEBI_31143,CHEBI_176169_CHEBI_31143,stereo_resolution,stereo_resolution,100.0,1
CHEBI_153722,CHEBI_151224,CHEBI_151224_CHEBI_153722,stereo_resolution,stereo_resolution,76.0,1
CHEBI_154725,CHEBI_151533,CHEBI_151533_CHEBI_154725,stereo_resolution,stereo_resolution,100.0,1
CHEBI_147767,CHEBI_62536,CHEBI_147767_CHEBI_62536,stereo_resolution,stereo_resolution,78.0,1
CHEBI_34607,CHEBI_36777,CHEBI_34607_CHEBI_36777,stereo_resolution,stereo_resolution,100.0,1
CHEBI_71595,CHEBI_155632,CHEBI_155632_CHEBI_71595,stereo_resolution,stereo_resolution,75.0,1
CHEBI_146144,CHEBI_146046,CHEBI_146046_CHEBI_146144,stereo_resolution,stereo_resolution,100.0,1
CHEBI_24848,CHEBI_23927,CHEBI_23927_CHEBI_24848,stereo_resolution,stereo_resolution,100.0,1
CHEBI_37615,CHEBI_33022,CHEBI_33022_CHEBI_37615,stereo_resolution,stereo_resolution,100.0,1
CHEBI_139465,CHEBI_68878,CHEBI_139465_CHEBI_68878,stereo_resolution,stereo_resolution,100.0,1
CHEBI_78315,CHEBI_78316,CHEBI_78315_CHEBI_78316,stereo_resolution,stereo_resolution,100.0,1
CHEBI_50607,CHEBI_50609,CHEBI_50607_CHEBI_50609,stereo_resolution,stereo_resolution,100.0,1
CHEBI_181668,CHEBI_5779,CHEBI_181668_CHEBI_5779,stereo_resolution,stereo_resolution,100.0,1
CHEBI_59916,CHEBI_57327,CHEBI_57327_CHEBI_59916,stereo_resolution,stereo_resolution,100.0,1
CHEBI_194461,CHEBI_194464,CHEBI_194461_CHEBI_194464,stereo_resolution,stereo_resolution,100.0,1
CHEBI_48709,CHEBI_48712,CHEBI_48709_CHEBI_48712,stereo_resolution,stereo_resolution,100.0,1
CHEBI_228050,CHEBI_228055,CHEBI_228050_CHEBI_228055,diastereomer,stereo_resolution,77.0,0
CHEBI_36214,CHEBI_36216,CHEBI_36214_CHEBI_36216,stereo_resolution,stereo_resolution,100.0,1
CHEBI_145888,CHEBI_145618,CHEBI_145618_CHEBI_145888,stereo_resolution,stereo_resolution,76.0,1
CHEBI_153540,CHEBI_147845,CHEBI_147845_CHEBI_153540,stereo_resolution,stereo_resolution,75.0,1
CHEBI_71179,CHEBI_85520,CHEBI_71179_CHEBI_85520,stereo_resolution,stereo_resolution,100.0,1
CHEBI_63776,CHEBI_165351,CHEBI_165351_CHEBI_63776,stereo_resolution,stereo_resolution,100.0,1
CHEBI_154754,CHEBI_234259,CHEBI_154754_CHEBI_234259,stereo_resolution,stereo_resolution,75.0,1
CHEBI_156758,CHEBI_67002,CHEBI_156758_CHEBI_67002,stereo_resolution,stereo_resolution,100.0,1
CHEBI_138240,CHEBI_138241,CHEBI_138240_CHEBI_138241,stereo_resolution,stereo_resolution,100.0,1
CHEBI_39234,CHEBI_32110,CHEBI_32110_CHEBI_39234,stereo_resolution,stereo_resolution,100.0,1
CHEBI_148482,CHEBI_150471,CHEBI_148482_CHEBI_150471,stereo_resolution,stereo_resolution,76.0,1
CHEBI_145892,CHEBI_43422,CHEBI_145892_CHEBI_43422,stereo_resolution,stereo_resolution,100.0,1
CHEBI_176696,CHEBI_222555,CHEBI_176696_CHEBI_222555,stereo_resolution,stereo_resolution,100.0,1
CHEBI_111514,CHEBI_150178,CHEBI_111514_CHEBI_150178,stereo_resolution,stereo_resolution,100.0,1
CHEBI_48741,CHEBI_53,CHEBI_48741_CHEBI_53,stereo_resolution,stereo_resolution,100.0,1
CHEBI_233953,CHEBI_233954,CHEBI_233953_CHEBI_233954,stereo_resolution,stereo_resolution,100.0,1
CHEBI_39460,CHEBI_39464,CHEBI_39460_CHEBI_39464,stereo_resolution,stereo_resolution,100.0,1
CHEBI_176085,CHEBI_91143,CHEBI_176085_CHEBI_91143,stereo_resolution,stereo_resolution,100.0,1
CHEBI_506227,CHEBI_28009,CHEBI_28009_CHEBI_506227,stereo_resolution,stereo_resolution,79.0,1
CHEBI_23704,CHEBI_51047,CHEBI_23704_CHEBI_51047,stereo_resolution,stereo_resolution,100.0,1
CHEBI_183578,CHEBI_184803,CHEBI_183578_CHEBI_184803,stereo_resolution,stereo_resolution,100.0,1
CHEBI_186526,CHEBI_75663,CHEBI_186526_CHEBI_75663,stereo_resolution,stereo_resolution,79.0,1
CHEBI_83851,CHEBI_83855,CHEBI_83851_CHEBI_83855,stereo_resolution,stereo_resolution,100.0,1
CHEBI_184853,CHEBI_3493,CHEBI_184853_CHEBI_3493,stereo_resolution,stereo_resolution,100.0,1
CHEBI_212188,CHEBI_87051,CHEBI_212188_CHEBI_87051,stereo_resolution,stereo_resolution,100.0,1
CHEBI_149659,CHEBI_153484,CHEBI_149659_CHEBI_153484,stereo_resolution,stereo_resolution,90.0,1
CHEBI_84016,CHEBI_84018,CHEBI_84016_CHEBI_84018,stereo_resolution,stereo_resolution,100.0,1
